ISIN,date,face_value,security_group,industry,instrument,market_lot,name_of_company,paid_up_value,security_code,security_id,security_name,series,symbol,nse,bse,trading_location
INE310L07761,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950193,1008IOT22C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07779,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950194,1008IOT23A,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07787,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950195,1008IOT23B,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07795,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950196,1008IOT23C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07803,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950197,1008IOT24A,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07811,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950198,1008IOT24B,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07985,0,84523.76,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950199,1063IOT28A,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07829,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950200,1008IOT24C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07993,0,81638.41,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950201,1063IOT28B,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07837,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950202,1008IOT25A,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07AA9,0,81638.41,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950203,1063IOT28C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07845,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950204,1008IOT25B,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07AB7,0,81638.41,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950205,1063IOT28D,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07852,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950206,1008IOT25C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07AC5,0,83050.84,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950207,1063IOT28E,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07AD3,0,83050.84,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950208,1063IOT28F,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07860,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950210,1008IOT26A,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07878,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950211,1008IOT26B,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07886,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950212,1008IOT26C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07894,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950213,1008IOT27A,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07902,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950214,1008IOT27B,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07910,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950215,1008IOT27C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07928,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950216,1008IOT28A,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07936,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950217,1008IOT28B,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07944,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950218,1008IOT28C,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07951,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950219,1008IOT28D,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07969,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950220,1008IOT28E,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE310L07977,0,100000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950221,1008IOT28F,IOT Utkal Energy Services Ltd,0,0,0,1,India
INE013A07A33,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950229,1010RCL2024,Reliance Capital Ltd,0,0,0,1,India
INE373P08024,0,10000000,F ,Realty,Debentures and Bonds,0,0,0,950235,1BBPL2023A,Bright Buildtech Pvt Ltd,0,0,0,1,India
INE217K07257,0,500000,F ,Housing Finance ,Debentures and Bonds,0,0,0,950261,980RHFL2024,Reliance Home Finance Ltd,0,0,0,1,India
INE695F09441,0,1000000,F ,Other Financial Services,Debentures and Bonds,0,0,0,950283,975APSFC24,Andhra Pradesh State Financial Corporation,0,0,0,1,India
INE537P07026,0,1000000,F ,Other Financial Services,Debentures and Bonds,0,0,0,950306,970IIL2024B,India Infradebt Ltd,0,0,0,1,India
INE148I07639,0,1000000,F ,Housing Finance ,Debentures and Bonds,0,0,0,950322,1015IBHFL24,INDIABULLS HOUSING FINANCE Ltd,0,0,0,1,India
INE219O07180,0,1000000,F ,Realty,Debentures and Bonds,0,0,0,950337,0GIPL2022E,Goswami Infratech Pvt Ltd,0,0,0,1,India
INE881J07DG4,0,1000000,F ,Financial Institutions,Debentures and Bonds,0,0,0,950352,1092SEFL24,SREI Equipment Finance Ltd,0,0,0,1,India
INE429C07040,0,1000000,F , ,Debentures and Bonds,0,0,0,950353,1070SIL2021,Sintex Industries Ltd,0,0,0,1,India
INE235P07027,0,2500000,F ,Other Financial Services,Debentures and Bonds,0,0,0,950359,970LTIDFL21,L&T Infra Debt Fund Ltd,0,0,0,1,India
INE235P07035,0,2500000,F ,Other Financial Services,Debentures and Bonds,0,0,0,950360,970LTIDFL24,L&T Infra Debt Fund Ltd,0,0,0,1,India
INE872A07TE3,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950362,114SEFL24B,SREI Equipment Finance Ltd,0,0,0,1,India
INE881J07DH2,0,1000000,F ,Financial Institutions,Debentures and Bonds,0,0,0,950367,109SEFL2024,SREI Equipment Finance Ltd,0,0,0,1,India
INE756I08074,0,1000000,F ,Financial Institutions,Debentures and Bonds,0,0,0,950372,97HDB2024,HDB FINANCIAL SERVICES Ltd,0,0,0,1,India
INE001A07MS4,0,1000000,F ,Housing Finance ,Debentures and Bonds,0,0,0,950373,924HDFC2024,Housing Development Finance CorpLt,0,0,0,1,India
INE110L08037,0,1000000,F ,Telecom Services,Debentures and Bonds,0,0,0,950380,925RIL2024,Reliance Industries Ltd,0,0,0,1,India
INE511C08910,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950406,1145MFL2021,Magma Fincorp  Ltd,0,0,0,1,India
INE121H07AB6,0,1000,F ,Financial Institutions,Debentures and Bonds,0,0,0,950433,950ILFS19,IL&FS Financial Services Ltd,0,0,0,1,India
INE121H07AC4,0,1000,F ,Financial Institutions,Debentures and Bonds,0,0,0,950434,950ILFS24,IL&FS Financial Services Ltd,0,0,0,1,India
INE134E08GA3,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950437,920PFC2021C,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DR4,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950438,936PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07505,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950441,970PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08EO9,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950442,948PFC22,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08EX0,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950445,929PFC22,Power Finance Corporation Ltd,0,0,0,1,India
INE539K08112,0,1000000,F ,Financial Institutions,Debentures and Bonds,0,0,0,950446,1175HDFCC,HDFC Credila Financial Services Pvt. Ltd,0,0,0,1,India
INE134E08FJ6,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950447,884PFC23,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08FN8,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950450,890PFC23,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08EH3,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950451,926PFC23,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08693,0,100000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950452,0PFC2022,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08FT5,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950454,819PFC23,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08FW9,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950455,965PFC24,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08FX7,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950456,970PFC24,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08BP2,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950457,860PFC24,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08CN5,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950458,850PFC24,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08CP0,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950459,880PFC25,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08CS4,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950460,890PFC25,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08CV8,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950461,895PFC25,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08CY2,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950462,870PFC25,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DA0,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950463,875PFC25,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DI3,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950464,905PFC25,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DS2,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950465,946PFC26,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DU8,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950467,945PFC26,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08FL2,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950468,900PFC28,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08FO6,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950469,890PFC28,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08FQ1,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950471,894PFC28,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DB8,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950473,885PFC30,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DJ1,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950475,905PFC30,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07117,0,100000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950477,751PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07133,0,100000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950480,809PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07299,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950482,721PFC22,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07315,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950483,722PFC22,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07372,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950484,801PFC23,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07125,0,100000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950485,775PFC26,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07307,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950486,738PFC27,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07323,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950487,738PFC27A,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07380,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950492,846PFC28,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07216,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950493,843PFC22,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07141,0,100000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950494,816PFC26,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07224,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950495,843PFC22A,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07240,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950497,872PFC22A,Power Finance Corporation Ltd,0,0,0,1,India
INE134E07232,0,5000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950498,872PFC22,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DG7,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950574,878PFC20,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DH5,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950575,905PFC20,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DL7,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950580,899PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DM5,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950581,918PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08925,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950583,885PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DN3,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950584,970PFC21A,Power Finance Corporation Ltd,0,0,0,1,India
INE134E08DQ6,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950585,961PFC21,Power Finance Corporation Ltd,0,0,0,1,India
INE020B07IW2,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950586,940REC2021,REC Ltd,0,0,0,1,India
INE059B07096,0,1000000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950588,1115SIL2021,Simplex Infrastructures Ltd,0,0,0,1,India
INE340M08129,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950600,972TGDCL24,Tamil Nadu Generation and Distribution Corporation Ltd,0,0,0,1,India
INE013A07A66,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950619,942RCL2024,Reliance Capital Ltd,0,0,0,1,India
INE059B07104,0,1000000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950624,1115SIL21A,Simplex Infrastructures Ltd,0,0,0,1,India
INE871D07NI3,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,950641,950ILFS24A,Infrastructure Leasing & Financial Services Ltd,0,0,0,1,India
INE936D07075,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950668,975JUP2024,Jamnagar Utilities & Power Private Ltd,0,0,0,1,India
INE001A07MX4,0,1000000,F ,Housing Finance ,Debentures and Bonds,0,0,0,950675,950HDFC24,Housing Development Finance CorpLt,0,0,0,1,India
INE237A08908,0,1000000,F ,Banks,Debentures and Bonds,0,0,0,950694,936KMBL21,Kotak Mahindra Bank Ltd,0,0,0,1,India
INE427M07019,0,1000000,F ,Construction & Engineering,Debentures and Bonds,0,0,0,950698,1325GVR2022,GVR Infra Projects Ltd,0,0,0,1,India
INE871D07NJ1,0,1000,F ,Other Financial Services,Debentures and Bonds,0,0,0,950701,955ILFS2024,Infrastructure Leasing & Financial Services Ltd,0,0,0,1,India
INE020B07IZ5,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950702,934REC2017B,REC Ltd,0,0,0,1,India
INE134E08GD7,0,1000000,F ,Finance (including NBFCs),Debentures and Bonds,0,0,0,950707,937PFC2024,Power Finance Corporation Ltd,0,0,0,1,India
INE752E07KS8,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950731,793PGC2021,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07KT6,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950732,793PGC2022,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07KU4,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950733,793PGC2023,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07KV2,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950734,793PGC2024,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07KW0,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950735,793PGC2025,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07KX8,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950736,793PGC2026,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07KY6,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950737,793PGC2027,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07KZ3,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950738,793PGC2028,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07LB2,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950741,870PFC2023,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07LC0,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950742,870PGC2028,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
INE752E07LG1,0,1000000,F ,Electric Utilities,Debentures and Bonds,0,0,0,950746,965PGC2021,POWER GRID CORPORATION OF INDIA Ltd,0,0,0,1,India
